,postID,postTitle,postTime,Author,IP,Link,PushCount,BooCount,ArrorCount
230,1T8QOoPA,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 15:58:40 2019,WiNtErPoWeR (WiNtErPoWeR),163.1.230.4,https://www.ptt.cc/bbs/Gossiping/M.1562486322.A.64A.html,164,8,57
231,1T8QeJeM,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 16:15:13 2019,IAmFreeAndU (116一起幫國民黨送終),114.40.215.78,https://www.ptt.cc/bbs/Gossiping/M.1562487315.A.A16.html,187,37,151
232,1T8QsemZ,[公告] 七級浮屠，水桶!!,Sun Jul  7 16:30:30 2019,Bignana (孤鴻寄語默蒼離),36.239.223.140,https://www.ptt.cc/bbs/Gossiping/M.1562488232.A.C23.html,201,17,133
233,1T8R0pAe,[問卦] 柯粉為什麼一直自爆,Sun Jul  7 16:41:21 2019,hjk56789 (hjk56789),223.137.68.116,https://www.ptt.cc/bbs/Gossiping/M.1562488883.A.2A8.html,155,31,166
234,1T8R51tq,Re: [參選] arsonlolita,Sun Jul  7 16:45:51 2019,tigertanktwo (tigertanktwo),39.8.170.250,https://www.ptt.cc/bbs/Gossiping/M.1562489153.A.DF4.html,214,57,269
235,1T8REMGS,[新聞] 柯幕僚網上呼灌票給郭 郭稱願跟白色力量,Sun Jul  7 16:55:48 2019,OhLayla (夢到),223.140.221.224,https://www.ptt.cc/bbs/Gossiping/M.1562489750.A.41C.html,445,105,347
236,1T8RTpwj,[問卦] 去年最可怕的謊話是哪句?,Sun Jul  7 17:12:17 2019,va1kyrie (123),59.120.219.225,https://www.ptt.cc/bbs/Gossiping/M.1562490739.A.EAD.html,186,19,118
237,1T8RfD2H,[爆卦] 柯文哲幕僚李縉穎lipoor 轉臉書帶風向了,Sun Jul  7 17:24:27 2019,namtar (找一個新開始        惽),123.194.86.6,https://www.ptt.cc/bbs/Gossiping/M.1562491469.A.091.html,215,28,161
238,1T8RxBMc,[爆卦] 今天7/7香港的遊行,Sun Jul  7 17:43:37 2019,mirrorswings (),111.243.3.186,https://www.ptt.cc/bbs/Gossiping/M.1562492619.A.5A6.html,389,16,66
239,1T8S7kwE,Re: [爆卦] 柯文哲幕僚李縉穎lipoor 轉臉書帶風向了,Sun Jul  7 17:56:59 2019,shokotan (しょこたん),1.160.30.156,https://www.ptt.cc/bbs/Gossiping/M.1562493422.A.E8E.html,271,37,145
240,1T8SGWAn,Re: [新聞] 《政治》李縉穎證實：PO文前有向柯報備,Sun Jul  7 18:06:22 2019,sading7 (sading7),106.1.22.252,https://www.ptt.cc/bbs/Gossiping/M.1562493984.A.2B1.html,234,59,209
241,1T8SKTRS,[問卦] 日本有哪些地方是輸給台灣的？,Sun Jul  7 18:10:35 2019,morgankhs (豪哥),118.161.77.90,https://www.ptt.cc/bbs/Gossiping/M.1562494237.A.6DC.html,152,8,131
242,1T8SOihx,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 18:15:06 2019,arthurpan (arthurpan),101.12.195.151,https://www.ptt.cc/bbs/Gossiping/M.1562494508.A.AFB.html,613,97,388
243,1T8SgBHh,[爆卦] 世大運 李智凱 鞍馬金牌,Sun Jul  7 18:33:45 2019,allan9181 (Allan),101.13.141.22,https://www.ptt.cc/bbs/Gossiping/M.1562495627.A.46B.html,282,0,51
244,1T8SiijZ,[問卦] 桃園抓改車噪音 是要店家怎麼活？擾民？,Sun Jul  7 18:36:26 2019,rick102233 (),27.52.126.68,https://www.ptt.cc/bbs/Gossiping/M.1562495788.A.B63.html,1018,187,501
245,1T8SzD9s,Re: [新聞] 《政治》李縉穎證實：PO文前有向柯報備,Sun Jul  7 18:54:03 2019,iphone20 (iphone20),39.8.62.161,https://www.ptt.cc/bbs/Gossiping/M.1562496845.A.276.html,275,55,242
246,1T8T0elb,Re: [問卦] 台灣併入日本國土好嗎？,Sun Jul  7 18:57:42 2019,ilovesumika (老夫),223.138.29.234,https://www.ptt.cc/bbs/Gossiping/M.1562497064.A.BE5.html,835,89,291
247,1T8T9P5e,[爆卦]香港遊行:和平理性優雅燒中共後欄輸出革命,Sun Jul  7 19:07:03 2019,LWong (人人期望可達到),42.98.51.73,https://www.ptt.cc/bbs/Gossiping/M.1562497625.A.168.html,181,4,29
248,1T8TGvHp,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 19:15:03 2019,michaelkobe (荒人邪影),106.1.224.165,https://www.ptt.cc/bbs/Gossiping/M.1562498105.A.473.html,309,37,347
249,1T8TL1w9,[新聞] 蘇貞昌被傳在李承翰告別式摔筆？烏龍傳言！真相跟習俗有關,Sun Jul  7 19:19:26 2019,asuka99 (Asuka),114.40.152.106,https://www.ptt.cc/bbs/Gossiping/M.1562498369.A.E89.html,244,41,180
250,1T8TNoiz,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 19:22:24 2019,Zeelandia (pectoralis),36.237.8.90,https://www.ptt.cc/bbs/Gossiping/M.1562498546.A.B3D.html,127,15,63
251,1T8UJ54e,[新聞] 罷工後「年收多3萬」！空服慘損失12萬年終、優待票,Sun Jul  7 20:25:39 2019,EVEA (止痛錠.),123.194.189.251,https://www.ptt.cc/bbs/Gossiping/M.1562502341.A.128.html,161,23,140
252,1T8UWiFe,Re: [新聞] 《政治》李縉穎證實：PO文前有向柯報備,Sun Jul  7 20:40:10 2019,AalIzzWell (All is well),125.224.145.56,https://www.ptt.cc/bbs/Gossiping/M.1562503212.A.3E8.html,143,19,90
253,1T8VCGHw,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 21:26:37 2019,ERT312 (312),36.238.192.68,https://www.ptt.cc/bbs/Gossiping/M.1562506000.A.47A.html,670,79,357
254,1T8VTBet,[新聞] 飆罵「去死」的女韓粉 辱罵前澎湖縣長被,Sun Jul  7 21:44:41 2019,tenoopy (拉拉),110.50.131.48,https://www.ptt.cc/bbs/Gossiping/M.1562507083.A.A37.html,344,35,113
255,1T8VjI4Z,Re: [新聞] 罷工後「年收多3萬」！空服慘損失12萬年終、優待票,Sun Jul  7 22:01:52 2019,TsukimiyaAyu (ㄎㄎㄎㄎㄎㄎㄎㄎㄎㄎㄎ),42.76.142.96,https://www.ptt.cc/bbs/Gossiping/M.1562508114.A.123.html,200,18,101
256,1T8WCvJf,[問卦] 有沒有白色蟑螂的八卦？,Sun Jul  7 22:35:31 2019,ap926044 (法號失智),101.11.44.240,https://www.ptt.cc/bbs/Gossiping/M.1562510137.A.4E9.html,139,15,54
257,1T8WDUyN,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 22:36:10 2019,HAHAHUNG (香港加油),111.83.182.253,https://www.ptt.cc/bbs/Gossiping/M.1562510174.A.F17.html,266,85,297
258,1T8WTffS,[新聞] 中共承認三峽大壩變形 三峽景區發緊急通,Sun Jul  7 22:53:25 2019,TName (真相就是指路燈 時間到了),122.116.90.159,https://www.ptt.cc/bbs/Gossiping/M.1562511209.A.A5C.html,458,83,341
259,1T8WWuB3,[新聞] 罷工空服員LINE嗆電爆工賊 工會:被IT高手,Sun Jul  7 22:56:53 2019,befly10015 (befly),114.47.135.98,https://www.ptt.cc/bbs/Gossiping/M.1562511416.A.2C3.html,228,23,119
260,1T8XQlrs,[新聞] 嗆「電爆」長榮罷工叛逃者？工會幹部遭停,Sun Jul  7 23:58:36 2019,murray (無),61.228.7.112,https://www.ptt.cc/bbs/Gossiping/M.1562515119.A.D76.html,539,40,366
261,1T8XTOEC,Re: [新聞] 中共承認三峽大壩變形 三峽景區發緊急通,Mon Jul  8 00:01:25 2019,Montana01 (www),27.242.140.18,https://www.ptt.cc/bbs/Gossiping/M.1562515288.A.38C.html,157,25,124
262,1T8Y7Pwi,Re: [新聞] 嗆「電爆」長榮罷工叛逃者？工會幹部遭停,Mon Jul  8 00:46:15 2019,TsukimiyaAyu (ㄎㄎㄎㄎㄎㄎㄎㄎㄎㄎㄎ),42.76.142.96,https://www.ptt.cc/bbs/Gossiping/M.1562517977.A.EAC.html,203,15,111
263,1T8YGNnh,[爆卦] 世大運 競技體操男子單槓 唐嘉鴻 金牌,Mon Jul  8 00:55:49 2019,echoo (回聲O),203.139.95.220,https://www.ptt.cc/bbs/Gossiping/M.1562518551.A.C6B.html,159,1,30
264,1T8YLeBA,Re: [新聞] 嗆「電爆」長榮罷工叛逃者？工會幹部遭停,Mon Jul  8 01:01:26 2019,eternia0920 (我不會用水球(￣□￣||),140.110.200.42,https://www.ptt.cc/bbs/Gossiping/M.1562518888.A.2CA.html,185,15,109
265,1T8d3aRf,Re: [新聞] 中共承認三峽大壩變形 三峽景區發緊急通,Mon Jul  8 06:23:30 2019,Montana01 (www),27.242.140.18,https://www.ptt.cc/bbs/Gossiping/M.1562538212.A.6E9.html,123,9,130
266,1T8dlKsk,[問卦] 有沒有32歲女主播的八卦呀？,Mon Jul  8 07:10:10 2019,radiotofu (電台豆腐),180.217.177.245,https://www.ptt.cc/bbs/Gossiping/M.1562541012.A.DAE.html,205,16,56
267,1T8edjYb,Re: [新聞] 幕僚李縉穎帶風向挺郭？柯文哲面有難色,Mon Jul  8 08:10:18 2019,a9zeros (a九個零),104.248.145.187,https://www.ptt.cc/bbs/Gossiping/M.1562544621.A.8A5.html,214,42,179
268,1T8fX-aP,Fw: [黑特] 韓粉盜圖，製造年輕人挺韓假象,Mon Jul  8 09:12:29 2019,gdrongon (GD),1.200.33.181,https://www.ptt.cc/bbs/Gossiping/M.1562548350.A.919.html,160,14,62
269,1T8g9FvZ,[新聞] 高雄市廣告含霸凌畫面！大量網友怒：爛,Mon Jul  8 09:54:21 2019,acz0221 (來自幽冥界的中二),101.11.34.70,https://www.ptt.cc/bbs/Gossiping/M.1562550863.A.E63.html,297,46,149
270,1T8gbjvy,[新聞]郭台銘劃清界線:以為楊秋興是韓人馬才接觸,Mon Jul  8 10:24:41 2019,ipipwrong (Guess),39.12.141.242,https://www.ptt.cc/bbs/Gossiping/M.1562552685.A.E7C.html,203,13,100
271,1T8gguHa,[新聞] 罷工落幕 長榮航清理戰場,Mon Jul  8 10:30:12 2019,"zebirlin (ほろ  酔
い)",49.216.132.59,https://www.ptt.cc/bbs/Gossiping/M.1562553016.A.464.html,261,59,152
272,1T8gydQe,[問卦] 幹你娘駕照一次過 爽啦 發錢,Mon Jul  8 10:49:07 2019,iamgaylan (),49.217.32.98,https://www.ptt.cc/bbs/Gossiping/M.1562554151.A.6A8.html,464,81,83
273,1T8hGbCB,[新聞] 幕僚發文挺郭、籲有韓不投 柯P：年輕人關,Mon Jul  8 11:10:26 2019,sgzt (sgzt),111.240.94.154,https://www.ptt.cc/bbs/Gossiping/M.1562555429.A.30B.html,269,102,232
274,1T8hVyl4,Re: [新聞] 天降橫禍！逛街坐捷運階梯休息 遭小貨車,Mon Jul  8 11:26:50 2019,w25707693 (),118.168.205.16,https://www.ptt.cc/bbs/Gossiping/M.1562556412.A.BC4.html,2182,14,265
275,1T8hdbKx,[新聞] 切割「韓黑」楊秋興 郭台銘：我跟他沒有,Mon Jul  8 11:34:58 2019,xdfunnyboy (XD大叔),115.82.17.45,https://www.ptt.cc/bbs/Gossiping/M.1562556901.A.53B.html,134,7,201
276,1T8h-BIb,Re: [ＸＤ] 柯文哲在國台辦主任面前稱習近平為習大大,Mon Jul  8 11:59:05 2019,a9zeros (a九個零),104.248.157.103,https://www.ptt.cc/bbs/Gossiping/M.1562558347.A.4A5.html,158,41,59
277,1T8iFmR2,[新聞] 「那不是人待的地方啊！」遭長榮驅逐一年,Mon Jul  8 12:17:50 2019,ohohohya (安安你好我草泥馬),223.137.41.254,https://www.ptt.cc/bbs/Gossiping/M.1562559472.A.6C2.html,184,17,88
278,1T8iPDcf,[新聞] 告別式摔筆？「擲筆」習俗原來是這樣,Mon Jul  8 12:27:52 2019,juyhnmki (juyhnmki),220.133.134.72,https://www.ptt.cc/bbs/Gossiping/M.1562560077.A.9A9.html,304,57,270
279,1T8iaq5t,Fw: [討論] joke板有一群柯網軍?,Mon Jul  8 12:40:19 2019,as7766332211 (monkaS),122.100.86.82,https://www.ptt.cc/bbs/Gossiping/M.1562560820.A.177.html,167,6,160
280,1T8iouvH,[新聞] 台塑德州廠遭認定排放污染：美國法官直,Mon Jul  8 12:55:17 2019,bassblacktea (紅茶茶),27.52.10.205,https://www.ptt.cc/bbs/Gossiping/M.1562561720.A.E51.html,220,21,93
281,1T8iu3_w,Re: [新聞] 《政治》李縉穎證實：PO文前有向柯報備,Mon Jul  8 13:00:49 2019,windcanblow (戲謔人生),36.224.230.168,https://www.ptt.cc/bbs/Gossiping/M.1562562051.A.FFA.html,246,74,401
282,1T8jMVcx,[新聞] 國旗裝美女照被盜標「女青年韓家軍」女,Mon Jul  8 13:33:17 2019,leafshot (5566),114.137.18.155,https://www.ptt.cc/bbs/Gossiping/M.1562563999.A.9BB.html,118,2,57
283,1T8jWQna,[新聞] 國旗裝美女照被盜標「女青年韓家軍」女模,Mon Jul  8 13:43:51 2019,gravity5678 (美乃滋根本不夠啊),125.231.86.105,https://www.ptt.cc/bbs/Gossiping/M.1562564634.A.C64.html,125,8,28
284,1T8kUHQ_,[新聞] 網傳三峽大壩「變形位移」　陸媒：處於「,Mon Jul  8 14:49:50 2019,RRADA (HIRO),36.231.151.65,https://www.ptt.cc/bbs/Gossiping/M.1562568593.A.6BF.html,309,35,213
285,1T8lYzwB,[問卦] 有沒有鴿子在窗戶外生蛋的掛？,Mon Jul  8 16:03:07 2019,za319 (za),111.254.197.100,https://www.ptt.cc/bbs/Gossiping/M.1562572989.A.E8B.html,158,10,61
286,1T8mPwsi,[新聞] 國旗帽風波 蔡英文嗆：我不是郭董的員工,Mon Jul  8 17:01:44 2019,nerudaliu (Chairborne Ranger),42.72.216.24,https://www.ptt.cc/bbs/Gossiping/M.1562576506.A.DAC.html,369,49,175
287,1T8meHh7,Re: [新聞] 柯幕僚疑帶風向　柯文哲：誰寫誰負責啊,Mon Jul  8 17:17:03 2019,sading7 (sading7),101.9.197.119,https://www.ptt.cc/bbs/Gossiping/M.1562577425.A.AC7.html,506,203,538
288,1T8msCJ7,Re: [新聞] 柯幕僚疑帶風向　柯文哲：誰寫誰負責啊,Mon Jul  8 17:31:55 2019,bery (該睡了= =),114.137.130.130,https://www.ptt.cc/bbs/Gossiping/M.1562578316.A.4C7.html,145,11,59
289,1T8mzPlD,[新聞] 郭台銘切割楊秋興：不要來找我,Mon Jul  8 17:39:34 2019,ul44ew (近度),110.28.3.93,https://www.ptt.cc/bbs/Gossiping/M.1562578777.A.BCD.html,127,4,34
290,1T8n54VE,[新聞] 台中最大社宅不蓋了　萬坪土地賣34億元,Mon Jul  8 17:47:45 2019,k418026 (月亮上的無尾熊),49.218.82.19,https://www.ptt.cc/bbs/Gossiping/M.1562579268.A.7CE.html,278,58,130
291,1T8nbA5M,[新聞] 麥克風沒關　郭台銘脫口「他已經不理智了,Mon Jul  8 18:21:55 2019,Desperando (郭粉 不行嗎),118.168.195.81,https://www.ptt.cc/bbs/Gossiping/M.1562581322.A.156.html,301,19,116
292,1T8ntfDZ,[新聞] 柯文哲決定了？鍾小平：副市長在上海說柯會選2020,Mon Jul  8 18:41:39 2019,TSMConduty (台積輪班星君 aka 柯學家),220.142.129.214,https://www.ptt.cc/bbs/Gossiping/M.1562582505.A.363.html,641,165,616
293,1T8o7Lm2,[問卦] 如果說被盜能過 那什麼話都能說了?(發錢),Mon Jul  8 18:58:27 2019,yolin2012 (yolin),223.137.226.114,https://www.ptt.cc/bbs/Gossiping/M.1562583509.A.C02.html,130,3,17
294,1T8obaqX,Re: [新聞] 柯幕僚疑帶風向　柯文哲：誰寫誰負責啊,Mon Jul  8 19:30:42 2019,RandyXiao (RandyXiao),101.10.97.105,https://www.ptt.cc/bbs/Gossiping/M.1562585444.A.D21.html,589,184,486
295,1T8p0p9S,[新聞] 蚊叮滿頭包諷韓國瑜「好想當總統」　巨,Mon Jul  8 19:59:44 2019,lovea (lovea),36.234.205.37,https://www.ptt.cc/bbs/Gossiping/M.1562587187.A.25C.html,209,19,57
296,1T8pB6GF,[新聞] 藍初選開跑　民調曝：韓粉大於郭粉 郭支,Mon Jul  8 20:10:44 2019,LWong (人人期望可達到),119.237.159.86,https://www.ptt.cc/bbs/Gossiping/M.1562587846.A.40F.html,129,13,228
297,1T8pLPzJ,[新聞] 「給機長餐加料」事情鬧大 長榮認影響飛,Mon Jul  8 20:21:42 2019,train60125 (少壯能幾時),1.164.12.228,https://www.ptt.cc/bbs/Gossiping/M.1562588505.A.F53.html,170,15,97
298,1T8pMZ0k,[新聞] 工會幹部涉霸凌遭停飛 工會：長榮恐面臨,Mon Jul  8 20:22:55 2019,iamthebest08 (),61.64.138.209,https://www.ptt.cc/bbs/Gossiping/M.1562588579.A.02E.html,284,56,210
299,1T8piecL,[新聞] 包芒果摔成癱 婦無奈「拖累4口家」,Mon Jul  8 20:46:28 2019,iXXXXGAY5566 (我非四叉貓 有恩怨請找牠),123.194.139.202,https://www.ptt.cc/bbs/Gossiping/M.1562589992.A.995.html,206,2,11
300,1T8pvRgR,[新聞] 日本掐住南韓半導體產業命脈，青瓦台首,Mon Jul  8 21:00:05 2019,bomda (蹦大),125.224.31.22,https://www.ptt.cc/bbs/Gossiping/M.1562590811.A.A9B.html,208,14,149
301,1T8q3gru,[問卦] 中國真的沒有直播嗎?,Mon Jul  8 21:11:03 2019,joka040509 (寶寶不魯，只是剛好單身),160.13.106.104,https://www.ptt.cc/bbs/Gossiping/M.1562591466.A.D78.html,163,29,75
302,1T8qIlIG,[問卦] 搭高鐵卻沒有錢買耳機是什麼人(發錢),Mon Jul  8 21:27:08 2019,sqin (學店企鵝肥肥),42.77.145.65,https://www.ptt.cc/bbs/Gossiping/M.1562592431.A.490.html,232,16,77
303,1T8qe87K,Re: [新聞] 太殘忍！狠父殺女屍放甜點冰櫃 名嘴氣憤,Mon Jul  8 21:49:56 2019,Sherlock56 (六月椿),111.239.66.7,https://www.ptt.cc/bbs/Gossiping/M.1562593800.A.1D4.html,232,3,60
304,1T8qo4lf,[爆卦] 中國經濟現狀，慘不忍睹,Mon Jul  8 22:00:34 2019,Paul0225 (thanks),180.217.130.30,https://www.ptt.cc/bbs/Gossiping/M.1562594436.A.BE9.html,261,25,104
305,1T8q-JMW,[新聞] 手機偷拍短褲妙齡女　賣場民眾合力揪狼,Mon Jul  8 22:13:36 2019,stratege (我愛風目魚),218.166.63.229,https://www.ptt.cc/bbs/Gossiping/M.1562595219.A.5A0.html,193,35,78
306,1T8rAt5I,[問卦] 如果三峽大壩潰堤，台灣人該做什麼呢？,Mon Jul  8 22:27:01 2019,zakijudelo (柴克豬大佬),101.10.17.128,https://www.ptt.cc/bbs/Gossiping/M.1562596023.A.152.html,236,12,143
307,1T8rQpvk,[新聞] 何韻詩聯合國發言批一國兩制 中國代表兩度打斷,Mon Jul  8 22:44:01 2019,falomu (瞂雒毣),192.42.116.15,https://www.ptt.cc/bbs/Gossiping/M.1562597043.A.E6E.html,692,25,192
308,1T8rigHl,Re: [新聞] 韓國瑜向綠選民喊話 「不滿意執政，還要,Mon Jul  8 23:03:04 2019,viclin1982 (不能鬆懈啊),101.8.204.101,https://www.ptt.cc/bbs/Gossiping/M.1562598186.A.46F.html,281,14,84
309,1T8tDQID,[爆卦] 空服員郭芷嫣承認要對機長加料是他本人了,Tue Jul  9 00:46:15 2019,bigfish0330 (大魚0330),140.112.150.74,https://www.ptt.cc/bbs/Gossiping/M.1562604378.A.48D.html,344,57,299
310,1T8tZsu_,[新聞] 郭芷嫣深夜承認了！　「entree要被加料,Tue Jul  9 01:10:11 2019,gn01765288 (金庸),180.217.85.126,https://www.ptt.cc/bbs/Gossiping/M.1562605814.A.E3F.html,134,16,103
311,1T8trZp-,[爆卦] 空姐在節目上說有空姐要在機艙門動手腳,Tue Jul  9 01:29:05 2019,rxhivzero (rx),1.171.162.59,https://www.ptt.cc/bbs/Gossiping/M.1562606947.A.CFE.html,225,36,207
312,1T8y6NP1,[新聞] 美國務院批准 售台108輛M1A2戰車,Tue Jul  9 06:20:03 2019,bb0819 (smile阿太),27.52.163.210,https://www.ptt.cc/bbs/Gossiping/M.1562624407.A.641.html,431,28,313
313,1T8ybEKY,[新聞] 郭姓空服員深夜道歉：對反罷工機師餐點加,Tue Jul  9 06:52:59 2019,greenmaplex (8+9保姆4ㄌㄒの形狀 讚讚),49.214.180.157,https://www.ptt.cc/bbs/Gossiping/M.1562626382.A.522.html,431,92,360
314,1T8zJYMO,Re: [新聞] 美國務院批准 售台108輛M1A2戰車,Tue Jul  9 07:42:24 2019,WiNtErPoWeR (WiNtErPoWeR),218.164.107.61,https://www.ptt.cc/bbs/Gossiping/M.1562629346.A.598.html,159,13,134
315,1T8zsKV4,Re: [新聞] 軍售被阻 毛嘉慶：報告蔡總統，川普把您,Tue Jul  9 08:19:29 2019,TsaoCharlie (曹查理),117.19.146.113,https://www.ptt.cc/bbs/Gossiping/M.1562631572.A.7C4.html,252,17,126
316,1T8-7kvG,[新聞] 沒注意麥克風已開　郭董講悄悄話「他已經,Tue Jul  9 08:38:02 2019,teriwon (直升機),114.136.74.17,https://www.ptt.cc/bbs/Gossiping/M.1562632686.A.E50.html,151,9,50
317,1T8-Uhc3,[問卦] 台灣被停軍售 會很高興的是哪種人?,Tue Jul  9 09:02:33 2019,a9zeros (a九個零),104.248.152.231,https://www.ptt.cc/bbs/Gossiping/M.1562634155.A.983.html,196,21,129
318,1T8_EzZ8,[爆卦] 給各位解盲一下關於採購M1A2戰車必要性,Tue Jul  9 09:54:03 2019,b777300 (su35s),42.73.113.220,https://www.ptt.cc/bbs/Gossiping/M.1562637245.A.8C8.html,339,29,388
319,1T8_c7x3,Re: [新聞] 柯幕僚疑帶風向　柯文哲：誰寫誰負責啊,Tue Jul  9 10:18:45 2019,demitri (forever),104.32.187.152,https://www.ptt.cc/bbs/Gossiping/M.1562638727.A.EC3.html,314,82,222
320,1T8_pwQe,[爆卦] 香港特首林鄭月娥宣佈 送中條例已死,Tue Jul  9 10:33:28 2019,namtar (找一個新開始        惽),123.194.86.6,https://www.ptt.cc/bbs/Gossiping/M.1562639610.A.6A8.html,140,16,84
321,1T904q1-,[新聞] 空服員承認說過要在機長主餐加料 長榮對,Tue Jul  9 10:51:30 2019,TsukimiyaAyu (ㄎㄎㄎㄎㄎㄎㄎㄎㄎㄎㄎ),42.76.142.96,https://www.ptt.cc/bbs/Gossiping/M.1562640692.A.07E.html,286,11,192
322,1T90NCyn,[新聞] 鍾小平開第一槍 宣布退出國民黨替柯文哲,Tue Jul  9 11:11:05 2019,befly10015 (befly),118.171.100.187,https://www.ptt.cc/bbs/Gossiping/M.1562641868.A.F31.html,789,166,503
323,1T90hHa-,[新聞] 民進黨高喊「非韓不投」 柯文哲:不要玩火,Tue Jul  9 11:32:31 2019,sgzt (sgzt),111.240.94.154,https://www.ptt.cc/bbs/Gossiping/M.1562643153.A.93E.html,546,204,589
324,1T90m-1M,[新聞] 被冤醫德問題 綠島唯一女醫陳姷頵辭職走,Tue Jul  9 11:38:35 2019,GGGGININ (喜憨兒),42.77.201.74,https://www.ptt.cc/bbs/Gossiping/M.1562643518.A.056.html,593,38,252
325,1T90wrH-,[新聞] 郭芷嫣認了放話「機長餐加料」 長榮:不知,Tue Jul  9 11:49:05 2019,dogkorea5566 (偽-韓狗56),220.129.226.36,https://www.ptt.cc/bbs/Gossiping/M.1562644149.A.47E.html,176,5,96
326,1T9152Cs,[爆卦] 登革熱警報?,Tue Jul  9 12:00:00 2019,sdtgfsrt (很會),106.107.241.81,https://www.ptt.cc/bbs/Gossiping/M.1562644802.A.336.html,577,25,204
327,1T91wZ53,Re: [新聞] 民進黨高喊「非韓不投」 柯文哲:不要玩火,Tue Jul  9 12:57:05 2019,windcanblow (戲謔人生),36.224.230.168,https://www.ptt.cc/bbs/Gossiping/M.1562648227.A.143.html,246,71,151
328,1T922p7O,[爆卦] 央視痛批綠營灌票給韓,Tue Jul  9 13:05:53 2019,Antler5566 (鹿茸五六),111.71.26.235,https://www.ptt.cc/bbs/Gossiping/M.1562648755.A.1D8.html,466,84,521
329,1T923ZlU,[新聞] 鍾小平昔罵腦殘今投靠 柯文哲:人會隨時,Tue Jul  9 13:06:41 2019,MAGPUL (magpul gun),114.137.180.33,https://www.ptt.cc/bbs/Gossiping/M.1562648803.A.BDE.html,225,67,150
330,1T92Mn_Z,[新聞] 乘客指搭長榮會被下毒 打爆民航局電話,Tue Jul  9 13:27:07 2019,"zebirlin (ほろ  酔
い)",49.216.132.59,https://www.ptt.cc/bbs/Gossiping/M.1562650033.A.FE3.html,198,19,138
331,1T92ZbIn,[新聞] 小英用「台灣總統」有錯嗎？ 一張對比圖,Tue Jul  9 13:40:50 2019,leafshot (5566),114.137.57.248,https://www.ptt.cc/bbs/Gossiping/M.1562650853.A.4B1.html,128,16,66
332,1T92rAlw,[新聞] 國小新校長為「圓夢」任期僅24天！教師：,Tue Jul  9 13:59:35 2019,powyo (光子郎),118.163.229.98,https://www.ptt.cc/bbs/Gossiping/M.1562651978.A.BFA.html,211,48,196
333,1T92xUR7,[問卦] 過氣youtuber 你第一個想到誰,Tue Jul  9 14:06:20 2019,andys86498 (alex),60.251.58.169,https://www.ptt.cc/bbs/Gossiping/M.1562652382.A.6C7.html,198,14,101
334,1T933oCn,[新聞] 影／為何退黨挺柯文哲？鍾小平：柯參選可,Tue Jul  9 14:15:08 2019,bird5566 (伯德55566),114.136.15.72,https://www.ptt.cc/bbs/Gossiping/M.1562652914.A.331.html,144,23,72
335,1T9366DG,[新聞] 美批准對台軍售 中國官媒跳腳諷：流氓要,Tue Jul  9 14:17:39 2019,awhat (La Mer),61.216.78.139,https://www.ptt.cc/bbs/Gossiping/M.1562653062.A.350.html,365,31,147
336,1T93Sb3F,[新聞] 環保吸管使用注意！英女跌倒 金屬吸管插,Tue Jul  9 14:41:38 2019,GOD5566GOD (o'_'o),61.228.111.143,https://www.ptt.cc/bbs/Gossiping/M.1562654501.A.0CF.html,182,19,115
337,1T93XPD4,[新聞] 長榮機師說要送「特別餐」給反罷工者 遭,Tue Jul  9 14:46:46 2019,MrDK (DK),123.51.219.40,https://www.ptt.cc/bbs/Gossiping/M.1562654809.A.344.html,127,10,118
338,1T94GHxD,[新聞] 美售台地表最強戰車「M1A2」　蔡英文：,Tue Jul  9 15:36:46 2019,joug (好東西不簽嗎),111.252.112.55,https://www.ptt.cc/bbs/Gossiping/M.1562657809.A.ECD.html,314,25,219
339,1T94Kzr7,[新聞] 振奮！台南警開6槍擊斃通緝犯 調查後獲不,Tue Jul  9 15:41:43 2019,znck (風月),220.140.13.232,https://www.ptt.cc/bbs/Gossiping/M.1562658109.A.D47.html,254,34,89
340,1T94WRg_,[新聞] 丁守中總統大選可能與柯文哲對決 拚選舉,Tue Jul  9 15:54:01 2019,Perl6 (Perl6),61.222.194.127,https://www.ptt.cc/bbs/Gossiping/M.1562658843.A.ABF.html,209,33,153
341,1T94qPH8,Re: [問卦] 露美長腿比露奶有人氣的卦,Tue Jul  9 16:15:19 2019,Forthelife (我認為暱稱一定要全填滿),49.216.133.143,https://www.ptt.cc/bbs/Gossiping/M.1562660121.A.448.html,421,112,93
342,1T953GIE,[問卦] 前女友生小孩 要去探訪嗎,Tue Jul  9 16:31:10 2019,Flitz (費爾),114.137.254.135,https://www.ptt.cc/bbs/Gossiping/M.1562661072.A.48E.html,201,20,112
